"lat","lon","vehicle_capacity"
"35.589461","139.5966417","4"
"35.6808796","139.7995708","9"
"35.72789753395","139.53887701035","6"
"35.700683904349","139.63623583317","6"
"35.723466370353","139.63758766651","6"
"35.636990362935","139.61941053155","10"
"35.717913","139.595126","5"
"35.626119012398","139.71435382962","6"
"35.582773731513","139.55636367202","8"
"35.592149","139.736558","3"
"35.6877075","139.6004673","6"
"35.7032629","139.7927142","2"
"35.729309550554","139.87100759371","3"
"35.672933","139.668849","11"
"35.579087122017","139.55812856555","5"
"35.7372275","139.6612391","3"
"35.7664657","139.6548199","4"
"35.7584174","139.6732134","8"
"35.7382292","139.6736188","3"
"35.724089","139.56018","5"
"35.686834","139.566867","2"
"35.5940487","139.6323617","3"
"35.5697016","139.7126433","3"
"35.722143","139.81814","3"
"35.795041","139.783664","7"
"35.7227252","139.5784963","8"
"35.7008315","139.8639913","5"
"35.6981125","139.8674181","5"
"35.7014476","139.8767133","5"
"35.7025955","139.844505","5"
"35.7061215","139.8356618","5"
"35.7207224","139.8824117","3"
"35.6702432","139.8636137","5"
"35.6705134","139.8697047","5"
"35.6614734","139.8823312","5"
"35.605956","139.670076","2"
"35.8003787","139.7153087","5"
"35.5660095","139.6531783","10"
"35.7010806","139.7552092","40"
"35.647449366239","139.86415922642","3"
"35.776223","139.638102","3"
"35.760313071078","139.71825214835","16"
"35.7378741","139.6110211","4"
"35.7597277","139.6648242","3"
"35.800409217807","139.87611879629","11"
"35.79777495","139.8838949","6"
"35.79697436","139.8823124","8"
"35.79749213","139.8822749","6"
"35.554976003524","139.65376675129","16"
"35.7515682","139.7089924","25"
"35.6964146","139.5759649","5"
"35.7147228","139.7891442","9"
"35.7386407","139.66037","10"
"35.7567545","139.8026646","4"
"35.704266895516","139.58147585392","6"
"35.5730641","139.6096602","12"
"35.5585726","139.6306448","3"
"35.6724325","139.5455812","4"
"35.7230173","139.6547763","15"
"35.7034526","139.720196","2"
"35.692621","139.6110593","3"
"35.6922189","139.6032795","3"
"35.5537125","139.6912778","8"
"35.5905118","139.6907739","5"
"35.637956","139.6661287","4"
"35.6695149","139.6101876","2"
"35.6761396","139.5940115","4"
"35.72924","139.747953","7"
"35.72965","139.739278","4"
"35.60692009817","139.6672180295","12"
"35.705374691516","139.57161208323","13"
"35.7647532","139.8431445","3"
"35.791102","139.813577","6"
"35.5749027","139.5614525","8"
"35.5714415","139.5618082","8"
"35.5677898","139.5612976","4"
"35.6648601","139.7198644","7"
"35.6619825","139.7207603","3"
"35.6721444","139.7216005","5"
"35.5564683","139.5645974","4"
"35.7748954","139.8149528","4"
"35.7683698","139.6194596","2"
"35.707207","139.651146","2"
"35.802717","139.709163","4"
"35.765866","139.837643","2"
"35.763496","139.736152","6"
"35.6162394","139.7161308","2"
"35.70229","139.6537225","2"
"35.6956228","139.62735","2"
"35.6949565","139.8155955","10"
"35.642361988943","139.77792084217","14"
"35.7935889","139.6106258","4"
"35.8013606","139.6317673","4"
"35.6309932","139.6285664","4"
"35.6418511","139.5431216","3"
"35.6969063","139.6500693","19"
"35.5869166","139.5971738","3"
"35.7961691","139.790438","19"
"35.61812820142","139.67707782984","6"
"35.667854470326","139.60003942251","6"
"35.668120314661","139.60201084614","6"
"35.564092434541","139.686409235","7"
"35.7060542","139.8037847","8"
"35.7325299","139.7275332","4"
"35.7016883","139.8174452","3"
"35.741331053983","139.78050380945","5"
"35.758505","139.732665","43"
"35.7150152","139.5547453","4"
"35.778084200165","139.76135283709","3"
"35.745948","139.559836","4"
"35.747868","139.582358","5"
"35.660266","139.590828","3"
"35.6354399","139.6186053","6"
"35.6506449","139.5751019","5"
"35.6443965","139.5703336","5"
"35.5692205","139.6431432","10"
"35.66886","139.59368","4"
"35.699967","139.655707","3"
"35.675419","139.547011","5"
"35.682709","139.649901","4"
"35.713898","139.63579","2"
"35.733148","139.64757","2"
"35.765528","139.726636","5"
"35.7589901","139.844395","30"
"35.6895958","139.8616074","4"
"35.7830392","139.7083477","6"
"35.7572","139.85272","8"
"35.704704","139.805622","5"
"35.73644","139.83558","7"
"35.750412","139.837073","3"
"35.749431","139.871234","5"
"35.761212","139.70022","2"
"35.650752","139.745743","2"
"35.694316","139.779298","3"
"35.70357","139.77288","2"
"35.705176","139.758878","3"
"35.654896","139.693317","3"
"35.687831","139.713926","3"
"35.68038","139.669067","3"
"35.721143","139.67813","3"
"35.653039778501","139.64910331706","5"
"35.7816245","139.5577705","4"
"35.6599032","139.6670236","2"
"35.776713281466","139.72093194723","6"
"35.699795","139.698667","5"
"35.607892543008","139.55230746659","9"
"35.607613989007","139.55231707854","12"
"35.623741245077","139.55688674366","5"
"35.621717453785","139.55578927197","9"
"35.6893087","139.7780405","3"
"35.7948562","139.6656523","6"
"35.7094336","139.7292193","3"
"35.7061207","139.6723055","3"
"35.709242","139.6631837","5"
"35.7246997","139.6624883","5"
"35.670525","139.829745","30"
"35.668282","139.80114","30"
"35.5577538","139.7197025","11"
"35.732885836438","139.88293200731","5"
"35.610178023923","139.69394892454","5"
"35.672187","139.732601","3"
"35.650679","139.635957","10"
"35.725443548987","139.86612394452","4"
"35.744876967083","139.63162398149","3"
"35.7452926","139.6399336","5"
"35.637586871997","139.64249804476","19"
"35.637885399427","139.64060414649","12"
"35.7047866","139.7261281","10"
"35.7435867","139.6195813","4"
"35.7448741","139.6206152","9"
"35.582097","139.6242765","6"
"35.7780222","139.7720086","3"
"35.7814225","139.7648813","6"
"35.8001905","139.7177223","2"
"35.792519","139.569934","14"
"35.554441379285","139.65512126684","10"
"35.7587763","139.8540852","10"
"35.7146515","139.8217743","10"
"35.7365585","139.7857241","10"
"35.7406012","139.7666291","5"
"35.7645793","139.7754676","10"
"35.759799","139.676499","14"
"35.790008","139.746678","4"
"35.65396","139.634334","5"
"35.5924966","139.7049296","13"
"35.7758758","139.8302075","5"
"35.7904687","139.8018133","6"
"35.785521094721","139.74899233191","6"
"35.782705257247","139.7460477479","6"
"35.782824429327","139.75481629476","5"
"35.768403","139.747669","8"
"35.75459532243","139.78653712184","6"
"35.7067692","139.7226281","2"
"35.714724","139.702523","5"
"35.6706766","139.7802705","2"
"35.717421","139.800863","3"
"35.5714617","139.687692","3"
"35.667225","139.650619","2"
"35.700029","139.694806","3"
"35.6117761","139.7141728","3"
"35.687458","139.795608","2"
"35.728194","139.786308","2"
"35.733462","139.78055","3"
"35.770665","139.866721","3"
"35.782313","139.867195","4"
"35.576334052058","139.6546022594","9"
"35.718621","139.663448","9"
"35.7398082","139.8116771","5"
"35.7462957","139.7216578","12"
"35.6972791","139.7847098","2"
"35.7459346","139.6250574","3"
"35.7454325","139.634311","3"
"35.7336095","139.5944195","2"
"35.7410755","139.6186479","3"
"35.694900669023","139.79461269522","4"
"35.5693105","139.6696042","3"
"35.77616","139.6573","8"
"35.745152","139.627398","5"
"35.76794","139.791216","3"
"35.778748","139.784397","2"
"35.5616831","139.5875604","15"
"35.714259","139.863489","4"
"35.750905876507","139.79577440023","4"
"35.695790875135","139.76154220668","10"
"35.724105","139.665392","6"
"35.740354","139.666635","40"
"35.6188862","139.5625649","11"
"35.6392863","139.6513058","3"
"35.638524","139.558636","2"
"35.628304","139.712592","9"
"35.693595","139.674822","13"
"35.692612","139.675159","2"
"35.723184","139.651588","18"
"35.735286","139.639243","5"
"35.708314754002","139.7533560234","13"
"35.5597168","139.7092094","4"
"35.79142","139.7376679","5"
"35.712141","139.6308436","6"
"35.7808817","139.6224607","4"
"35.780775652471","139.62220200416","6"
"35.681330791166","139.56697583199","20"
"35.681611841376","139.56705898046","12"
"35.747272","139.55873","2"
"35.5989854","139.6915852","5"
"35.5855678","139.7477819","6"
"35.766892025112","139.84585046768","6"
"35.714331080919","139.85781848431","6"
"35.770056373534","139.86993134022","6"
"35.6547058","139.6457046","30"
"35.7963818","139.5990926","32"
"35.677585","139.5465907","7"
"35.564395715883","139.6274073422","5"
"35.5554593","139.6426825","17"
"35.796946575785","139.61429780096","10"
"35.791942412816","139.54952369274","6"
"35.6058393","139.5390084","10"
"35.786729","139.634019","3"
"35.757696","139.721483","2"
"35.747894","139.710465","4"
"35.744154","139.815772","2"
"35.708446","139.796405","3"
"35.5738539","139.5662302","5"
"35.7606492","139.7583712","3"
"35.7225752","139.826332","6"
"35.5563194","139.5409477","3"
"35.5724751","139.6167094","9"
"35.579882","139.5838563","4"
"35.797152750716","139.79160279036","14"
"35.6376413","139.6600264","12"
"35.7867098","139.8334815","7"
"35.713804","139.699168","6"
"35.714126","139.699716","2"
"35.614299","139.705329","3"
"35.61679","139.701654","3"
"35.643083483327","139.60772126913","6"
"35.7921078","139.5801522","20"
"35.801655950839","139.69789981842","12"
"35.5875141","139.5883948","8"
"35.645301","139.63747","10"
"35.636614","139.650472","2"
"35.740331","139.638777","40"
"35.639921","139.662663","10"
"35.671295","139.661053","5"
"35.6203075","139.746597","10"
"35.5979386","139.6300815","3"
"35.727388017116","139.61614608765","16"
"35.763188","139.545212","13"
"35.772476","139.545459","4"
"35.759308","139.679012","4"
"35.660159","139.8686","40"
"35.7171136","139.7530722","25"
"35.702218","139.775172","10"
"35.766639","139.540733","5"
"35.7501152","139.8673712","23"
"35.6992735","139.7995562","10"
"35.6059636","139.6578477","10"
"35.6562126","139.8811473","14"
"35.5735323","139.6396476","10"
"35.721730854835","139.81859117746","18"
"35.6720215","139.7118302","8"
"35.552728375568","139.71673965454","11"
"35.7533529","139.6308342","20"
"35.631564951999","139.6445761621","5"
"35.781723","139.607398","10"
"35.683756","139.646716","11"
"35.687934","139.681123","9"
"35.710911","139.669607","5"
"35.567856096546","139.63656976819","4"
"35.701823","139.557062","13"
"35.6878092","139.838846","6"
"35.7727116","139.7700432","8"
"35.5523429","139.6270898","2"
"35.7994609","139.7286524","7"
"35.7965969","139.7277991","10"
"35.792958","139.7316997","5"
"35.787925","139.7459399","10"
"35.7776414","139.7891063","16"
"35.6166624","139.6996818","20"
"35.6216089","139.7063796","30"
"35.734085508152","139.8807567358","10"
"35.577056894605","139.64448664198","4"
"35.57745608454","139.64458503036","8"
"35.577465714876","139.64532859191","7"
"35.569522925607","139.65402235656","4"
"35.7944396","139.6157196","8"
"35.7988031","139.6181872","8"
"35.713533","139.567286","2"
"35.727053","139.593021","9"
"35.772112","139.761965","9"
"35.752867","139.684609","11"
"35.765693","139.671868","6"
"35.760555","139.680924","23"
"35.61754","139.72616","7"
"35.77264","139.87375","9"
"35.797446","139.566731","11"
"35.713102","139.67117","10"
"35.688642","139.74009","2"
"35.7874472","139.8188638","5"
"35.591784486796","139.55247849226","4"
"35.700563","139.697014","40"
"35.76328","139.704207","20"
"35.7065508","139.8613077","2"
"35.686309","139.815822","18"
"35.641237","139.5458645","23"
"35.719581","139.781683","2"
"35.70729","139.86001","5"
"35.61171","139.72714","10"
"35.577283021091","139.60776150227","7"
"35.7995091","139.5699172","6"
"35.7974451","139.5739241","3"
"35.7775546","139.5723966","8"
"35.790695183594","139.78038854999","4"
"35.7633339","139.8658007","6"
"35.6030171","139.6388631","5"
"35.5787484","139.5895403","8"
"35.617822943148","139.72743630409","5"
"35.592323224106","139.55284997821","4"
"35.714888","139.857764","9"
"35.745027","139.828509","9"
"35.746778","139.846003","3"
"35.762659","139.843892","4"
"35.776323","139.756233","11"
"35.62173","139.71072","4"
"35.70418","139.82474","8"
"35.72382","139.82958","5"
"35.73218","139.87738","3"
"35.6151197","139.5923898","5"
"35.6506879","139.5483858","10"
"35.785973","139.706344","4"
"35.7853731","139.6304654","6"
"35.5627833","139.6704407","8"
"35.7895715","139.5709495","5"
"35.702930522609","139.79253845879","10"
"35.660406053397","139.59238922758","14"
"35.6510418","139.6143802","22"
"35.585541849214","139.65385526419","5"
"35.584577708755","139.65157806873","14"
"35.586327113408","139.649695158","12"
"35.588527993399","139.64861288667","4"
"35.687293636403","139.59956333041","6"
"35.748227643708","139.69807416201","20"
"35.669224","139.611865","7"
"35.737556","139.652862","4"
"35.7256251","139.6134914","18"
"35.70001","139.8064","12"
"35.70122","139.85005","4"
"35.72452","139.85299","9"
"35.73023","139.84607","5"
"35.787421050927","139.6249678731","5"
"35.794426776575","139.62965905666","7"
"35.770450276046","139.87140119076","8"
"35.6097642","139.7157194","5"
"35.5745446","139.644488","13"
"35.7827427","139.5606793","4"
"35.7407628","139.8319948","5"
"35.5652578","139.5537639","10"
"35.7006689","139.6643045","10"
"35.7018685","139.7978279","6"
"35.689622","139.723605","7"
"35.706754","139.691917","7"
"35.682537","139.68056","13"
"35.690237","139.672299","10"
"35.578394","139.6607727","6"
"35.5875636","139.6283139","17"
"35.607296","139.5840421","9"
"35.5783705","139.5880352","5"
"35.737885","139.801917","2"
"35.749395","139.699696","10"
"35.77414","139.81079","10"
"35.74044","139.84674","4"
"35.74542","139.81481","8"
"35.7316993","139.7831068","5"
"35.56174","139.73389","5"
"35.765369","139.689187","5"
"35.746116","139.656875","5"
"35.736754","139.649034","4"
"35.6948895","139.8727909","4"
"35.7247775","139.7952308","7"
"35.8013664","139.7398231","4"
"35.636387","139.619715","5"
"35.633026","139.572041","2"
"35.65077","139.569974","12"
"35.693062","139.609796","3"
"35.618943671376","139.60545346141","8"
"35.5918774","139.6804097","11"
"35.726292","139.636836","3"
"35.711422","139.625324","7"
"35.677762","139.658827","29"
"35.67204","139.655455","4"
"35.7006989","139.6639551","3"
"35.5895635","139.6045747","6"
"35.768963882325","139.6495568787","6"
"35.771629","139.772997","50"
"35.716822","139.621535","12"
"35.720223","139.616463","8"
"35.734295","139.599842","6"
"35.746675","139.612908","2"
"35.749925","139.613222","7"
"35.762886","139.588154","7"
"35.731128","139.73531","7"
"35.58978","139.55611","5"
"35.729799533385","139.68051829531","16"
"35.78099","139.81743","15"
"35.687698","139.719098","28"
"35.79726","139.76575","3"
"35.6230637","139.5951555","5"
"35.6468058","139.6214471","14"
"35.6430301","139.5884436","6"
"35.5678515","139.6154206","6"
"35.5681888","139.6121985","6"
"35.735587","139.8008822","100"
"35.725159400838","139.66248754054","2"
"35.642505852392","139.57271307707","4"
"35.785723918874","139.62992191315","5"
"35.778385","139.6376014","8"
"35.7989951","139.7390352","8"
"35.8016233","139.7334082","4"
"35.608472754032","139.64700758457","37"
"35.605912600298","139.68524515629","3"
"35.568922980746","139.69080805779","3"
"35.7169471","139.8374324","6"
"35.6855486","139.6423063","10"
"35.733179","139.630287","10"
"35.6498973","139.5571814","5"
"35.701833964045","139.70471262932","24"
"35.744256","139.617718","7"
"35.645075","139.657298","2"
"35.667985","139.602505","7"
"35.59264","139.71985","10"
"35.695437","139.757985","9"
"35.7594","139.86858","7"
"35.7869261","139.7409328","5"
"35.5701936","139.575283","6"
"35.7479887","139.8514013","10"
"35.731365","139.722522","20"
"35.768989","139.66003","14"
"35.744135","139.735832","19"
"35.702282","139.627048","3"
"35.5852853","139.6306813","8"
"35.5608024","139.5591646","5"
"35.62604","139.73668","21"
"35.7960979","139.5854392","4"
"35.7958262","139.5829893","6"
"35.802157","139.736905","5"
"35.735706","139.671653","8"
"35.710088","139.830152","3"
"35.674333","139.777848","3"
"35.626217121076","139.63406458497","3"
"35.715293","139.707139","10"
"35.7519484","139.7986607","4"
"35.7338039","139.8821986","14"
"35.69802","139.82703","53"
"35.69903","139.83197","19"
"35.670103","139.555335","5"
"35.6606249","139.8773909","7"
"35.6841832","139.6621704","17"
"35.704888","139.671714","13"
"35.77946","139.83937","18"
"35.71764","139.81902","7"
"35.686401","139.736685","13"
"35.793097740015","139.58885095615","18"
"35.6330833","139.5683086","4"
"35.6330323","139.5701645","5"
"35.72006","139.83215","3"
"35.58838","139.67357","2"
"35.64709","139.5476696","6"
"35.6073001","139.612854","5"
"35.74415","139.7704","22"
"35.792024","139.570154","7"
"35.722539","139.792826","5"
"35.7501691","139.7930066","7"
"35.7894404","139.8433034","3"
"35.7797984","139.7826212","5"
"35.7928168","139.7888063","5"
"35.8008937","139.7928483","6"
"35.7614776","139.8151087","6"
"35.7727903","139.8185593","11"
"35.800117567997","139.84014657265","9"
"35.751874633618","139.8055149319","20"
"35.7550989","139.7990892","5"
"35.6112552","139.6136124","6"
"35.7544987","139.6933987","9"
"35.5586454","139.7236591","4"
"35.773936","139.8054121","9"
"35.5899417","139.5825471","8"
"35.5955278","139.5891513","7"
"35.7468682","139.7675394","30"
"35.778236","139.684168","10"
"35.755187","139.553934","4"
"35.57811","139.67808","20"
"35.700612","139.630683","6"
"35.712547","139.595413","2"
"35.720113","139.576216","10"
"35.69888","139.627813","4"
"35.721866","139.573677","4"
"35.75141","139.666283","10"
"35.73626","139.658519","4"
"35.7335973385","139.7001932574","4"
"35.571313549527","139.70417523669","27"
"35.688005","139.824702","2"
"35.723425","139.813952","4"
"35.731427","139.823985","8"
"35.735138","139.729823","2"
"35.785727","139.676537","30"
"35.777502","139.672387","2"
"35.776036","139.664652","4"
"35.7912","139.657565","3"
"35.788311","139.640136","3"
"35.784074","139.638409","2"
"35.7758382","139.6725104","8"
"35.7865488","139.8104812","5"
"35.6861842","139.8848387","23"
"35.6626831","139.8582926","6"
"35.59338","139.59186","2"
"35.74659","139.83342","19"
"35.716325","139.672215","5"
"35.714748","139.670892","1"
"35.715992","139.65326","5"
"35.724437","139.642806","3"
"35.73586","139.621583","3"
"35.596692","139.673195","5"
"35.6438931","139.6381814","2"
"35.66147","139.627734","3"
"35.663321","139.588245","5"
"35.670031","139.604652","4"
"35.693052","139.592943","2"
"35.698762744901","139.79805618525","8"
"35.754336","139.7917806","6"
"35.7785455","139.6307222","3"
"35.7790922","139.6328267","17"
"35.7790264","139.6331986","43"
"35.7793852","139.6326122","23"
"35.798646","139.7427755","6"
"35.6570325","139.6391145","6"
"35.5713259","139.696488","6"
"35.7931981","139.6355978","3"
"35.7203813","139.8297653","7"
"35.6867811","139.5806075","6"
"35.693323","139.5516453","6"
"35.6870333","139.5710987","6"
"35.6722223","139.6397572","5"
"35.6967446","139.6641127","2"
"35.6910823","139.6518392","2"
"35.6914918","139.6444682","2"
"35.6903634","139.6351043","2"
"35.6953739","139.6352743","2"
"35.712163","139.62425","4"
"35.715231","139.621899","3"
"35.729814","139.607187","6"
"35.75001","139.575594","2"
"35.75154","139.554068","2"
"35.7981981","139.8167133","6"
"35.5729204","139.6691703","8"
"35.75798","139.81255","12"
"35.57292","139.67854","12"
"35.61298","139.59168","2"
"35.789099","139.659653","15"
"35.6485373","139.6811209","7"
"35.7377391","139.6905968","10"
"35.7363928","139.6994096","9"
"35.786418812054","139.67441059316","10"
"35.558044023068","139.63289380074","3"
"35.60192","139.61013","10"
"35.62079","139.61231","5"
"35.77611","139.86845","7"
"35.672866140765","139.60132420063","3"
"35.66503","139.68915","3"
"35.69739","139.78762","13"
"35.70903","139.80027","26"
"35.7645342","139.7765895","21"
"35.7690082","139.8379618","7"
"35.748562711755","139.62249824624","12"
"35.5799185","139.5945721","6"
"35.799241745713","139.7220865891","9"
"35.66143","139.86995","6"
"35.6802","139.83048","12"
"35.74495","139.797244","20"
"35.762002","139.71148","2"
"35.77404","139.697679","5"
"35.763148","139.693732","5"
"35.74242","139.675046","7"
"35.709423","139.614658","9"
"35.573677146665","139.65391511974","4"
"35.6908884","139.6149351","6"
"35.59761176137","139.59610071764","8"
"35.740638","139.671057","50"
"35.71765","139.81931","7"
"35.743","139.78267","4"
"35.6076915","139.6128151","15"
"35.79153","139.78575","5"
"35.78812","139.80511","2"
"35.708888607385","139.79972183704","5"
"35.597450862112","139.62268799543","19"
"35.734737548207","139.68277922788","8"
"35.649157","139.539191","2"
"35.641729657236","139.54248471068","3"
"35.656829","139.554848","9"
"35.656226","139.557972","3"
"35.680397","139.556447","7"
"35.764142662282","139.80349950907","13"
"35.785530796413","139.88357704551","7"
"35.7226825","139.7964247","10"
"35.722613","139.7961746","17"
"35.5739636","139.637802","6"
"35.7271787","139.8133015","5"
"35.781311","139.670903","3"
"35.6584262","139.6361084","7"
"35.6717628","139.8650189","5"
"35.7294002","139.6836912","11"
"35.6000146","139.6094932","7"
"35.6103282","139.593122","12"
"35.6308485","139.5478098","12"
"35.5821537","139.5671971","6"
"35.5713401","139.5877546","6"
"35.690203","139.727321","2"
"35.711149","139.722477","9"
"35.7332","139.700678","9"
"35.785745","139.712448","11"
"35.72984","139.87889","27"
"35.7562092","139.8299087","2"
"35.622399514594","139.68216732144","6"
"35.791708","139.785813","3"
"35.752178","139.69262","1"
"35.63285","139.59004","4"
"35.64706","139.66683","7"
"35.72052","139.74034","7"
"35.744553","139.782392","2"
"35.7286093","139.7006052","6"
"35.747362","139.67811","2"
"35.747798","139.648099","10"
"35.70453","139.76071","6"
"35.7780614","139.6646874","9"
"35.7938796","139.6310776","5"
"35.7580702","139.5479764","12"
"35.591381","139.5898849","4"
"35.786864903776","139.87309727042","13"
"35.8007156","139.7249566","5"
"35.796208","139.7241332","3"
"35.622279598246","139.7126224637","2"
"35.609462774481","139.71355453134","5"
"35.5931766","139.6848981","6"
"35.6032474","139.6166037","10"
"35.5519575","139.6807985","10"
"35.7007691","139.7988193","9"
"35.708477","139.662198","6"
"35.77753","139.78493","10"
"35.57139705017","139.73263978958","6"
"35.698088","139.8505869","8"
"35.7014729","139.8509273","6"
"35.6955711","139.8720459","8"
"35.7010316","139.8473689","10"
"35.6639182","139.8762848","15"
"35.6578593","139.8673789","10"
"35.6570827","139.8704376","8"
"35.6606319","139.8760599","15"
"35.6796769","139.8565703","10"
"35.6777304","139.8646806","10"
"35.6732965","139.8612054","4"
"35.6672266","139.8584049","6"
"35.6806478","139.8606931","6"
"35.6823251","139.8588542","10"
"35.66721","139.8670919","10"
"35.6652624","139.8668076","5"
"35.68648","139.8802418","20"
"35.6764896","139.8795746","12"
"35.6746335","139.878378","6"
"35.70477","139.88324","5"
"35.6474123","139.8747241","8"
"35.6530309","139.8744083","8"
"35.6456351","139.8784118","10"
"35.6573584","139.8847251","8"
"35.7102111","139.8622314","6"
"35.7121345","139.8728613","5"
"35.7221677","139.8733079","10"
"35.78594","139.66741","4"
"35.801191","139.7231719","6"
"35.7514074","139.6812762","4"
"35.7378564","139.658645","3"
"35.6355699","139.6245166","2"
"35.6895","139.79927","3"
"35.7319246","139.6712541","4"
"35.697262","139.681528","6"
"35.753843","139.544561","3"
"35.799298","139.594932","10"
"35.788153","139.700917","2"
"35.777129","139.698738","4"
"35.789805","139.669048","2"
"35.775862720667","139.75856087295","5"
"35.5915587","139.5975637","4"
"35.591336","139.6154122","9"
"35.5832106","139.6600455","2"
"35.6233595","139.5610406","4"
"35.797473533575","139.60423587273","8"
"35.55481641788","139.55464884644","3"
"35.687758","139.793325","6"
"35.714347","139.823999","2"
"35.746559","139.6479","3"
"35.6090929","139.5540523","6"
"35.738838294854","139.65191334486","14"
"35.767748","139.720888","3"
"35.773733","139.728058","7"
"35.775399","139.73502","4"
"35.77941","139.734268","5"
"35.781079","139.713829","2"
"35.779177","139.712135","4"
"35.70193","139.69234","13"
"35.69728","139.71056","4"
"35.68288","139.79673","20"
"35.7824087","139.681126","7"
"35.7833699","139.6852331","7"
"35.7824742","139.6850544","12"
"35.7117988","139.6800873","16"
"35.7975525","139.7176087","6"
"35.800322724939","139.70907869405","10"
"35.625444","139.5777932","6"
"35.729702","139.704657","8"
"35.742102","139.722853","6"
"35.742233","139.735122","3"
"35.756774","139.742572","10"
"35.763998","139.753419","6"
"35.67266","139.86818","3"
"35.73984","139.8415","5"
"35.739807","139.667292","2"
"35.744502","139.674266","3"
"35.758106","139.6888","3"
"35.659021","139.721208","3"
"35.697368977993","139.82384859027","32"
"35.697247468364","139.82226588586","20"
"35.5627604","139.6508515","2"
"35.649711771868","139.68841820955","6"
"35.731604","139.665652","16"
"35.74918","139.76817","7"
"35.74533","139.84103","12"
"35.75529","139.87697","7"
"35.705755","139.62351","8"
"35.76152","139.675942","16"
"35.56909","139.66531","4"
"35.640190927272","139.63845133781","12"
"35.65691704139","139.60932791233","15"
"35.632801028342","139.60524559021","9"
"35.8013389","139.6047397","8"
"35.760527","139.5869462","9"
"35.7435075","139.5747304","3"
"35.7654586","139.6090721","5"
"35.784179062039","139.67282384634","5"
"35.7173772","139.8126883","30"
"35.7455143","139.7757814","2"
"35.7000528","139.776973","6"
"35.5644115","139.7114218","29"
"35.6218002","139.569302","4"
"35.801903945749","139.69840407372","12"
"35.5648329","139.6897878","5"
"35.55755","139.70506","8"
"35.72753","139.81665","3"
"35.7257","139.82299","6"
"35.7831137","139.6108739","5"
"35.7517133","139.8305136","4"
"35.660436620639","139.58294034004","6"
"35.645038678561","139.58090722561","9"
"35.704335968597","139.60907980187","10"
"35.78797","139.76988","28"
"35.727007","139.721291","8"
"35.7845147","139.5740502","4"
"35.7992032","139.6017202","2"
"35.7482225","139.7746482","15"
"35.7678378","139.7049889","9"
"35.631279365505","139.64471295476","10"
"35.629406677641","139.62597638369","4"
"35.729602431968","139.79027509689","2"
"35.717952657074","139.81483340263","11"
"35.7527766","139.7976767","5"
"35.719904","139.68869","5"
"35.745555","139.663521","12"
"35.5720622","139.6934115","8"
"35.7864327","139.8232746","2"
"35.649694335461","139.70293968916","3"
"35.6830794","139.681828","8"
"35.78539","139.85944","6"
"35.74086","139.83055","5"
"35.58011","139.63473","10"
"35.597204360076","139.71512704645","8"
"35.7872016","139.8546052","2"
"35.721012248885","139.87592607737","8"
"35.7025753","139.7456954","4"
"35.6209259","139.5582405","4"
"35.7056442","139.7844738","22"
"35.6058082","139.7221021","6"
"35.7448594","139.7601033","5"
"35.7446091","139.7597928","5"
"35.736754","139.7852973","4"
"35.7219323","139.8225548","5"
"35.7024798","139.8251837","15"
"35.6117849","139.7051233","4"
"35.774137","139.593493","3"
"35.647634","139.569934","7"
"35.8027426","139.7711191","5"
"35.7950562","139.5772732","6"
"35.7554063","139.7602173","5"
"35.7838946","139.7759964","7"
"35.784686","139.7721601","6"
"35.7898729","139.7774303","7"
"35.683106256094","139.66164198249","5"
"35.7916675","139.6856166","6"
"35.7914674","139.6859633","19"
"35.765718964379","139.68906998634","9"
"35.783724302687","139.6283608675","12"
"35.727248661516","139.85278666019","5"
"35.798159","139.814164","7"
"35.7871861","139.7750073","5"
"35.7919501","139.7646171","6"
"35.8018148","139.7584762","5"
"35.57268","139.71288","2"
"35.61633","139.5471","3"
"35.6364","139.60828","10"
"35.67538","139.83128","8"
"35.55590340446","139.71816927195","2"
"35.748058","139.70348","25"
"35.66608","139.561383","3"
"35.640772934531","139.59672152996","5"
"35.624964","139.6050645","6"
"35.798788286334","139.88125658313","4"
"35.5858131","139.5698468","5"
"35.68842","139.68847","5"
"35.795001131657","139.73056912422","6"
"35.5924754","139.593346","5"
"35.7483387","139.7745999","2"
"35.619445539469","139.65254461061","4"
"35.6449736","139.6715146","2"
"35.7287573","139.8001496","25"
"35.662006","139.636864","2"
"35.646982","139.559823","10"
"35.68244","139.67431","3"
"35.60554","139.7224","2"
"35.61012","139.67974","4"
"35.73727","139.8307","6"
"35.69274","139.8132","8"
"35.63074","139.57902","8"
"35.754020056114","139.85463738441","5"
"35.5959694","139.5586399","6"
"35.6121926","139.5782857","4"
"35.5797934","139.6658716","2"
"35.70046","139.83441","3"
"35.643172852269","139.55116957426","3"
"35.72156","139.705378","24"
"35.778136","139.728697","3"
"35.787423","139.646119","3"
"35.718973053849","139.81680815446","16"
"35.6157638","139.5429573","32"
"35.689622","139.611662","10"
"35.6587","139.576269","5"
"35.6785368","139.86769","5"
"35.7272149","139.7607567","14"
"35.7386489","139.8789972","7"
"35.7784174","139.8752203","12"
"35.5820048","139.6216094","9"
"35.7733136","139.5435726","6"
"35.6460607","139.5739566","7"
"35.7749188","139.8144056","17"
"35.5974604495","139.59613781065","4"
"35.7719951","139.8303976","9"
"35.635585","139.643238","3"
"35.702351","139.657596","32"
